frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.49721354246139526,0.7361528277397156,0.01489751972258091,0.4974862039089203,0.7379770278930664,0.012182964943349361,0.49784573912620544,0.7380369305610657,0.012178643606603146,0.4982028901576996,0.7380861639976501,0.012178446166217327,0.4964516758918762,0.7377756834030151,0.012337252497673035,0.49612849950790405,0.7377006411552429,0.012351098470389843,0.49580326676368713,0.7376182675361633,0.012347372248768806,0.4990522265434265,0.7370482683181763,0.0017104860162362456,0.49555763602256775,0.7362673282623291,0.0023775778245180845,0.4980742037296295,0.7346011400222778,0.011550071649253368,0.49703770875930786,0.7344304323196411,0.011758789420127869,0.504007875919342,0.7293345332145691,-0.003710650373250246,0.49404987692832947,0.7248219847679138,-0.005386361386626959,0.5115029811859131,0.7170525193214417,-0.0138735082000494,0.49147433042526245,0.7107586860656738,-0.018657373264431953,0.5161699652671814,0.7104296088218689,-0.018812555819749832,0.4880070090293884,0.6953503489494324,-0.026571597903966904,0.5175150036811829,0.7087336778640747,-0.021567175164818764,0.4869992733001709,0.691525936126709,-0.0293747391551733,0.5169484615325928,0.7110873460769653,-0.020280273631215096,0.4869266152381897,0.6911565065383911,-0.02812323346734047,0.5162076950073242,0.7120465040206909,-0.01862000860273838,0.4876788258552551,0.6922227740287781,-0.026564529165625572,0.5031270980834961,0.7026057243347168,-9.782610868569463e-05,0.4986651539802551,0.7011141180992126,4.2312753066653386e-05,0.507831335067749,0.6984071135520935,-0.0027127028442919254,0.49183446168899536,0.6906347274780273,-0.002824922325089574,0.5077459812164307,0.6829860210418701,-0.002940226811915636,0.49570155143737793,0.6737331748008728,-0.001936824293807149,0.5074232816696167,0.6819934844970703,-0.003069451777264476,0.4964374899864197,0.6728215217590332,-0.0018184076761826873,0.5085705518722534,0.6761472225189209,-0.007169567048549652,0.4959779679775238,0.6648887991905212,-0.004460928961634636
7,0.4985317587852478,0.7361524701118469,0.049199122935533524,0.49896901845932007,0.737994372844696,0.047268472611904144,0.4993911683559418,0.7380746603012085,0.04727133363485336,0.49981269240379333,0.7381505966186523,0.047270096838474274,0.497772753238678,0.7377756834030151,0.047294266521930695,0.497384637594223,0.737699031829834,0.04730399325489998,0.4969913065433502,0.7376128435134888,0.047299761325120926,0.5007380843162537,0.7372210025787354,0.03539033606648445,0.4968194365501404,0.7363598942756653,0.03568073362112045,0.4994121193885803,0.7346386313438416,0.04500562325119972,0.4983502924442291,0.7344545722007751,0.04512196406722069,0.5056292414665222,0.729915976524353,0.024734461680054665,0.4941231310367584,0.7259840369224548,0.02227950468659401,0.5129685997962952,0.7172749638557434,0.014787480235099792,0.4901765286922455,0.7111669778823853,0.011086239479482174,0.5179592967033386,0.707034707069397,0.009383725002408028,0.48627954721450806,0.6947533488273621,0.00798529852181673,0.519493579864502,0.7045196294784546,0.006200743373483419,0.4847429692745209,0.6912389397621155,0.006087637506425381,0.5192925333976746,0.7048855423927307,0.008136915042996407,0.48501962423324585,0.6910421848297119,0.007390174083411694,0.5184034705162048,0.7055724859237671,0.009819558821618557,0.4856581687927246,0.692233681678772,0.00824454054236412,0.5058176517486572,0.7052176594734192,-5.245477041171398e-06,0.49858760833740234,0.7023001313209534,-5.2981788030592725e-05,0.5126365423202515,0.7012649774551392,0.007657571230083704,0.49452847242355347,0.689172625541687,0.008833409287035465,0.5118598937988281,0.6825918555259705,-0.008795550093054771,0.49732154607772827,0.6728842258453369,-0.0078755933791399,0.5111480951309204,0.6812991499900818,-0.010964591056108475,0.4979276657104492,0.6720695495605469,-0.009797291830182076,0.5126919746398926,0.674018383026123,-0.015200343914330006,0.49751824140548706,0.6642633080482483,-0.014620013535022736
8,0.5001934766769409,0.7359177470207214,0.0634346529841423,0.5008887648582458,0.7376413941383362,0.06286878138780594,0.5013495683670044,0.7377510070800781,0.06288054585456848,0.5018073320388794,0.7378494143486023,0.06287872046232224,0.4996033310890198,0.7374387979507446,0.06200307607650757,0.4991939663887024,0.7373883724212646,0.06201111152768135,0.49877938628196716,0.737331748008728,0.06200350448489189,0.5027220249176025,0.7371386289596558,0.053765445947647095,0.498403936624527,0.7363038659095764,0.050183527171611786,0.5009445548057556,0.7346022725105286,0.05991830304265022,0.49969467520713806,0.7343910932540894,0.05893672630190849,0.5067901015281677,0.7300848960876465,0.04311420023441315,0.49438661336898804,0.7277358174324036,0.03142432123422623,0.511870801448822,0.7164684534072876,0.03270050138235092,0.4900131821632385,0.7112241983413696,0.01598786935210228,0.5148276686668396,0.7032427191734314,0.023912781849503517,0.48492375016212463,0.694492518901825,0.013613161630928516,0.5158079862594604,0.7003403306007385,0.020472779870033264,0.48363494873046875,0.6909260153770447,0.011268747970461845,0.5158975124359131,0.7002726197242737,0.02249223180115223,0.48434409499168396,0.6909387111663818,0.012565244920551777,0.5151858925819397,0.7011969089508057,0.0240846686065197,0.4847816526889801,0.6917920112609863,0.013838906772434711,0.5061763525009155,0.7095222473144531,0.0022576090414077044,0.4985010027885437,0.7075536847114563,-0.0023259655572474003,0.5111402273178101,0.7089187502861023,0.011767729185521603,0.4946235716342926,0.6940314173698425,0.008445070125162601,0.5139347910881042,0.6990107893943787,-0.008687155321240425,0.49894610047340393,0.6785851716995239,-0.017943551763892174,0.5138815641403198,0.6983975768089294,-0.011387850157916546,0.4999116361141205,0.678813636302948,-0.020938802510499954,0.5163070559501648,0.6942138671875,-0.01649877056479454,0.4998701512813568,0.6670506596565247,-0.026393085718154907
9,0.49985799193382263,0.7362242937088013,0.0646701455116272,0.5004891157150269,0.7378857135772705,0.06388631463050842,0.5009109377861023,0.7380156517028809,0.06388986855745316,0.5013290047645569,0.7381353378295898,0.06388477981090546,0.4995865225791931,0.7374475002288818,0.06407303363084793,0.4989013075828552,0.7373915910720825,0.06408388912677765,0.49862557649612427,0.7373504042625427,0.06408245116472244,0.5022566914558411,0.7375761866569519,0.05394017696380615,0.49830180406570435,0.7367029786109924,0.05494513362646103,0.5006216168403625,0.7351475358009338,0.06077488139271736,0.4997614920139313,0.7351451516151428,0.061079539358615875,0.5062943696975708,0.7318980693817139,0.03865800052881241,0.49451589584350586,0.7287555932998657,0.04074367880821228,0.5100497007369995,0.7182894349098206,0.026061352342367172,0.4895384907722473,0.7128244042396545,0.027383755892515182,0.5117958188056946,0.7038164138793945,0.01931772008538246,0.48489508032798767,0.6946007609367371,0.023541398346424103,0.5125453472137451,0.7010055780410767,0.01586124114692211,0.48360610008239746,0.6909090876579285,0.02186819538474083,0.5120459198951721,0.7006773948669434,0.018382344394922256,0.48421892523765564,0.69100421667099,0.0228259414434433,0.5115004181861877,0.7015035152435303,0.01976826786994934,0.48481521010398865,0.6922285556793213,0.02358555980026722,0.5055654644966125,0.7115460634231567,-0.002834499813616276,0.4986705183982849,0.7098349332809448,0.0028067021630704403,0.5107837915420532,0.7044880986213684,-0.005222856532782316,0.4976760745048523,0.6935954093933105,0.006303115747869015,0.5122350454330444,0.6831694841384888,-0.027140360325574875,0.49888554215431213,0.6770232915878296,-0.022039202973246574,0.5125032067298889,0.6819603443145752,-0.03017553687095642,0.4991709589958191,0.6759184002876282,-0.02514718472957611,0.5136456489562988,0.6729062795639038,-0.03895343095064163,0.49959999322891235,0.6650155782699585,-0.03562306612730026
