frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0,0.4960373044013977,0.5395899415016174,-2.0121607780456543,0.5273892879486084,0.4723944664001465,-2.0465292930603027,0.5457735061645508,0.45912548899650574,-2.0469553470611572,0.5631723999977112,0.4435011148452759,-2.0478241443634033,0.4769929051399231,0.46975648403167725,-2.0365350246429443,0.4554649293422699,0.45311790704727173,-2.036745548248291,0.4338196814060211,0.43142953515052795,-2.036691665649414,0.6080599427223206,0.33244049549102783,-1.8149688243865967,0.4036847949028015,0.3362414836883545,-1.756824254989624,0.5161505341529846,0.5523475408554077,-1.8857815265655518,0.4682641625404358,0.5446377992630005,-1.8695182800292969,0.755029559135437,0.33107656240463257,-1.4145053625106812,0.23830071091651917,0.3103175759315491,-1.3809984922409058,0.9965789914131165,0.6511746048927307,-1.52249014377594,0.025585472583770752,0.6432620286941528,-1.4891663789749146,1.1064534187316895,1.016159176826477,-1.779585838317871,-0.12017017602920532,1.0219647884368896,-1.7766129970550537,1.1782464981079102,1.0520994663238525,-1.8730528354644775,-0.195814311504364,1.0401790142059326,-1.8790658712387085,1.1313259601593018,1.0292679071426392,-1.9384311437606812,-0.1599389910697937,1.0540083646774292,-1.932985544204712,1.08705735206604,1.0364232063293457,-1.8123811483383179,-0.11454355716705322,1.060833215713501,-1.8144851922988892,0.633488118648529,0.6501619219779968,0.0015481762820854783,0.3898765742778778,0.6530264616012573,-0.0007462308276444674,0.6912816762924194,0.8414700031280518,0.9103342294692993,0.4089182913303375,0.879066526889801,0.9275189638137817,0.7045343518257141,0.8946020603179932,1.9031013250350952,0.5187088847160339,0.9224352240562439,1.8639377355575562,0.6945211887359619,0.8597984313964844,2.0035834312438965,0.535086452960968,0.8812416195869446,1.9620192050933838,0.7230818271636963,1.0909196138381958,1.824468970298767,0.5645883083343506,1.1066679954528809,1.7815558910369873
1,0.5210792422294617,1.0484318733215332,0.02715299092233181,0.5372141599655151,1.0174347162246704,-0.05012352019548416,0.5486018657684326,1.0147113800048828,-0.050228558480739594,0.5631181001663208,1.0125977993011475,-0.0512397401034832,0.5071587562561035,1.0176769495010376,-0.05926473066210747,0.4982871413230896,1.0159857273101807,-0.059186648577451706,0.4899652898311615,1.0145716667175293,-0.05973178148269653,0.5890372395515442,0.9968011379241943,-0.33954688906669617,0.4725053906440735,1.002159595489502,-0.366060346364975,0.5380120873451233,1.0459634065628052,-0.05840963125228882,0.5070511698722839,1.0475436449050903,-0.06850430369377136,0.6659408211708069,0.9517127275466919,-0.4566118121147156,0.3553994596004486,0.9413456320762634,-0.4833161234855652,0.7380726337432861,0.9230477809906006,-0.3370535373687744,0.1714411973953247,0.8835187554359436,-0.4723702073097229,0.665603756904602,0.8963131308555603,-0.37733298540115356,0.06616240739822388,0.9622792601585388,-0.6709613800048828,0.6625689268112183,0.8843159079551697,-0.4119664132595062,0.010750404559075832,0.949428915977478,-0.7462586164474487,0.6386638879776001,0.8140073418617249,-0.41946133971214294,0.03824593871831894,0.9416610598564148,-0.7432465553283691,0.6365176439285278,0.8159591555595398,-0.38716548681259155,0.06867287307977676,0.9474713802337646,-0.6835939288139343,0.6080529689788818,0.9627839922904968,0.005047724582254887,0.4228096902370453,0.9720793962478638,-0.003876450937241316,0.5996277928352356,0.9347838759422302,0.6956081390380859,0.34008458256721497,0.9891319870948792,0.7207823991775513,0.5674485564231873,0.9232437014579773,1.50541090965271,0.3701694905757904,0.9144736528396606,1.4724416732788086,0.5601654648780823,0.8975362181663513,1.5949091911315918,0.38124698400497437,0.8798400163650513,1.5620050430297852,0.5260273218154907,1.0585877895355225,1.558910608291626,0.3734782636165619,0.9705415368080139,1.5348007678985596
2,0.5217809081077576,0.8768126368522644,0.47107934951782227,0.5326410531997681,0.8382337689399719,0.4654729962348938,0.5362221002578735,0.836311936378479,0.46532773971557617,0.5522974133491516,0.8335208296775818,0.46430712938308716,0.5039992928504944,0.837216854095459,0.4741653800010681,0.49797549843788147,0.835053026676178,0.4741569459438324,0.4938199520111084,0.8313747048377991,0.4735185503959656,0.5688997507095337,0.8337247371673584,0.3919833302497864,0.49776491522789,0.8508909344673157,0.4452205300331116,0.5394771099090576,0.8906658887863159,0.44536128640174866,0.5075186491012573,0.8721978068351746,0.45761528611183167,0.6588523387908936,0.9056133031845093,0.22871461510658264,0.430346816778183,0.8933523297309875,0.2578074634075165,0.6935153603553772,0.9354004859924316,0.034288592636585236,0.32515785098075867,0.9559637308120728,0.10159771144390106,0.6120272874832153,0.8274900913238525,-0.195712149143219,0.3620756268501282,0.8788026571273804,-0.200649231672287,0.5744915008544922,0.771038293838501,-0.23338496685028076,0.36422622203826904,0.8439764380455017,-0.24334268271923065,0.5699355602264404,0.7681518793106079,-0.20033475756645203,0.3673010468482971,0.8462072014808655,-0.20473019778728485,0.5692176818847656,0.7696022987365723,-0.18784400820732117,0.39477142691612244,0.8238511085510254,-0.1935877501964569,0.6105387210845947,1.1486750841140747,-0.0021010623313486576,0.45373743772506714,1.1376068592071533,0.0016062852228060365,0.6237367391586304,1.0976762771606445,0.41739124059677124,0.30937477946281433,1.0695446729660034,0.42515379190444946,0.5907511115074158,1.0490338802337646,1.004184603691101,0.42504462599754333,1.016624093055725,0.9132862091064453,0.5769201517105103,1.031063199043274,1.0764153003692627,0.3911985754966736,0.991835355758667,0.9791132807731628,0.5665298104286194,1.1227927207946777,1.0570322275161743,0.4506186544895172,1.041465163230896,0.9315789341926575
3,0.5220273733139038,0.7887910604476929,0.31422367691993713,0.5325013995170593,0.7596117854118347,0.3286299407482147,0.5358019471168518,0.7598056197166443,0.328377902507782,0.5459674596786499,0.7581821084022522,0.32733577489852905,0.5056883096694946,0.7536769509315491,0.33787620067596436,0.501677930355072,0.7502029538154602,0.33788639307022095,0.49862557649612427,0.7449581623077393,0.3373057544231415,0.5677782297134399,0.761195719242096,0.365212082862854,0.4901682734489441,0.7766278386116028,0.4129294753074646,0.5383107662200928,0.8105295896530151,0.32525113224983215,0.5061532258987427,0.8009785413742065,0.3371262550354004,0.6405657529830933,0.9089205265045166,0.26320797204971313,0.4398306906223297,0.9061362147331238,0.29917749762535095,0.7174383401870728,0.9864298701286316,0.2176419198513031,0.3001125454902649,1.036995768547058,0.13960130512714386,0.6222562789916992,0.8510129451751709,0.18313053250312805,0.2909581959247589,0.9043670892715454,-0.2371620237827301,0.5997629761695862,0.8146349787712097,0.1654343605041504,0.2826898694038391,0.8643494248390198,-0.30478957295417786,0.5887003540992737,0.7887543439865112,0.1936793029308319,0.30270296335220337,0.8368415236473083,-0.28457579016685486,0.5902053117752075,0.8002670407295227,0.19535264372825623,0.31603682041168213,0.8515101075172424,-0.24098606407642365,0.6030023097991943,1.2859625816345215,-0.007922729477286339,0.4596020579338074,1.2737367153167725,0.006829156540334225,0.6528639793395996,1.2220207452774048,0.4003048837184906,0.3221074342727661,1.2123655080795288,0.3549635112285614,0.5738326907157898,1.2074671983718872,0.9221197366714478,0.4677503705024719,1.26432466506958,0.8369406461715698,0.5568081140518188,1.187625765800476,0.9873525500297546,0.4831068515777588,1.2396024465560913,0.9024022817611694,0.5197934508323669,1.2705103158950806,0.9501692652702332,0.5097382068634033,1.3453459739685059,0.8279465436935425
4,0.5198890566825867,0.7587054967880249,0.16106083989143372,0.529462456703186,0.7328093647956848,0.2038925141096115,0.5316674113273621,0.7334498167037964,0.20369426906108856,0.5374911427497864,0.732271134853363,0.2031444013118744,0.5053013563156128,0.7273452877998352,0.19868090748786926,0.5020536184310913,0.7249621152877808,0.19872990250587463,0.49280720949172974,0.7381958961486816,0.19820721447467804,0.5501391887664795,0.7622295022010803,0.3759091794490814,0.48542943596839905,0.7533569931983948,0.3536350429058075,0.5358330011367798,0.7874518632888794,0.2239612638950348,0.5048684477806091,0.7826387286186218,0.21583214402198792,0.6335494518280029,0.8985635638237,0.3369942903518677,0.4059303402900696,0.907204270362854,0.32424789667129517,0.690231442451477,1.0445061922073364,0.2027050256729126,0.31963902711868286,1.11189603805542,0.19851770997047424,0.6258955001831055,0.8675490617752075,0.1154342070221901,0.3165815770626068,1.1143847703933716,-0.010902496986091137,0.6096927523612976,0.8271549940109253,0.0955076664686203,0.31221842765808105,1.1293798685073853,-0.03541039675474167,0.6047115921974182,0.7993745803833008,0.14181919395923615,0.31943488121032715,1.0949586629867554,-0.031291551887989044,0.6019346714019775,0.8184218406677246,0.13015086948871613,0.32718876004219055,1.1016120910644531,-0.014568081125617027,0.575741171836853,1.4297072887420654,-0.02259884402155876,0.4522000849246979,1.3845888376235962,0.02233976498246193,0.6268457174301147,1.446609377861023,0.09952747076749802,0.3271564245223999,1.368811845779419,0.10930577665567398,0.5529206395149231,1.685334324836731,0.45154261589050293,0.47133296728134155,1.6633621454238892,0.4010687470436096,0.5490527749061584,1.7278876304626465,0.4916510581970215,0.489584743976593,1.6979389190673828,0.4403727054595947,0.4934007525444031,1.7564656734466553,0.41019386053085327,0.48729223012924194,1.7743003368377686,0.3442997932434082
5,0.5081866979598999,0.8047047853469849,0.07782171666622162,0.5139419436454773,0.7737838625907898,0.11333467811346054,0.5158727169036865,0.7752763628959656,0.11314569413661957,0.519001841545105,0.77570641040802,0.11259083449840546,0.4952794909477234,0.772121787071228,0.1040593832731247,0.4957924783229828,0.773093581199646,0.10392613708972931,0.48178404569625854,0.7773808240890503,0.10324807465076447,0.5179424285888672,0.7887517213821411,0.27802208065986633,0.4790223240852356,0.8114824295043945,0.24162490665912628,0.5136443376541138,0.8159392476081848,0.14413928985595703,0.48941144347190857,0.8448582887649536,0.13086172938346863,0.5914918780326843,0.9792277216911316,0.2957673668861389,0.3860010504722595,0.926385760307312,0.25936198234558105,0.6609165668487549,1.0914738178253174,0.28278428316116333,0.2775445878505707,1.1391408443450928,0.0607704222202301,0.5994786024093628,0.8769438862800598,0.3466346263885498,0.2871841788291931,1.0744695663452148,-0.1671377718448639,0.5840227007865906,0.8515994548797607,0.3658430278301239,0.2836841344833374,1.0921881198883057,-0.19888785481452942,0.5756470561027527,0.8248308897018433,0.4052574634552002,0.29091331362724304,1.0402076244354248,-0.16244836151599884,0.5758172273635864,0.8404673933982849,0.363868772983551,0.2988007366657257,1.0927467346191406,-0.16170363128185272,0.5278070569038391,1.5166934728622437,-0.032656773924827576,0.4008723795413971,1.4672907590866089,0.03280021995306015,0.5453647971153259,1.8019273281097412,0.06940094381570816,0.37408119440078735,1.7498819828033447,0.15710048377513885,0.5257754325866699,2.2329514026641846,0.4435731768608093,0.4226504862308502,2.253331422805786,0.43426617980003357,0.5279208421707153,2.305840253829956,0.47869569063186646,0.4304039478302002,2.329404830932617,0.46224331855773926,0.4923802316188812,2.346984624862671,0.31265145540237427,0.3993517756462097,2.397627115249634,0.29426342248916626
6,0.5440244078636169,0.7615025043487549,0.22595377266407013,0.5495208501815796,0.7513217329978943,0.28215280175209045,0.5541998147964478,0.7634620666503906,0.28211671113967896,0.5586665272712708,0.7663184404373169,0.2817750573158264,0.5187728404998779,0.7615827918052673,0.2620539367198944,0.517581582069397,0.7684556841850281,0.2621166408061981,0.5131757259368896,0.7671921849250793,0.2617301344871521,0.5444167852401733,0.7432304620742798,0.4837109446525574,0.49296650290489197,0.7571810483932495,0.39623910188674927,0.5260530710220337,0.7873536944389343,0.2993123531341553,0.5090527534484863,0.8007685542106628,0.27240002155303955,0.6186097860336304,0.917041540145874,0.4441245496273041,0.3979712724685669,0.8828508853912354,0.348328560590744,0.677512526512146,1.013613224029541,0.4121571183204651,0.3075699210166931,1.0451056957244873,0.34673094749450684,0.5995761156082153,0.8570019006729126,0.44437775015830994,0.28553032875061035,1.2447429895401,0.33241769671440125,0.582033097743988,0.8268165588378906,0.4581677317619324,0.2709105908870697,1.2874863147735596,0.3453535735607147,0.5743685960769653,0.8058520555496216,0.4944271445274353,0.2800454795360565,1.2855126857757568,0.33240455389022827,0.5746921300888062,0.8207092881202698,0.4598093032836914,0.2930024266242981,1.2817715406417847,0.3313751816749573,0.5491178631782532,1.4027583599090576,-0.0401361808180809,0.4161486029624939,1.3695526123046875,0.03983510285615921,0.5801001191139221,1.370897889137268,0.1412653625011444,0.3511147201061249,1.2386406660079956,0.20069646835327148,0.517930805683136,1.430385708808899,0.5037238597869873,0.42674127221107483,1.297762155532837,0.5329733490943909,0.4986610412597656,1.4967241287231445,0.5444390773773193,0.45482364296913147,1.3312137126922607,0.5786315202713013,0.4858613610267639,1.397999882698059,0.48012295365333557,0.4334948658943176,1.2768282890319824,0.5267937779426575
7,0.5282690525054932,0.7724897861480713,0.003613079432398081,0.5315102338790894,0.7535426020622253,0.03328245133161545,0.5427366495132446,0.7581093907356262,0.033062852919101715,0.545166552066803,0.7585521340370178,0.032447658479213715,0.516568124294281,0.7556383013725281,0.02297661267220974,0.5095713138580322,0.7731943130493164,0.022791486233472824,0.5087922811508179,0.7734677791595459,0.022105714306235313,0.5338864326477051,0.7776822447776794,0.18967948853969574,0.4905434548854828,0.7782556414604187,0.15053464472293854,0.5286654829978943,0.8324045538902283,0.06931139528751373,0.5075388550758362,0.8166907429695129,0.0554121658205986,0.6016000509262085,0.9610798954963684,0.23229336738586426,0.3922857344150543,0.9509826898574829,0.16629363596439362,0.6776878237724304,1.0798978805541992,0.2541276216506958,0.28856781125068665,1.1208850145339966,0.04277851805090904,0.6209994554519653,0.9547269940376282,0.2922199070453644,0.26670411229133606,1.1692832708358765,-0.189658522605896,0.6134029626846313,0.9377878904342651,0.30296146869659424,0.25095024704933167,1.185415267944336,-0.22554925084114075,0.5983759164810181,0.9084472060203552,0.32937365770339966,0.26252689957618713,1.1740063428878784,-0.23294496536254883,0.5972074270248413,0.9182423949241638,0.30295830965042114,0.2717842757701874,1.1765366792678833,-0.20081248879432678,0.5251082181930542,1.483655333518982,-0.024081818759441376,0.3895934224128723,1.4383995532989502,0.02426791377365589,0.5232767462730408,1.8374022245407104,0.2024395912885666,0.3738270103931427,1.8004424571990967,0.22178959846496582,0.5069044828414917,2.2455525398254395,0.6323228478431702,0.3891051411628723,2.2498135566711426,0.5560663342475891,0.5016066431999207,2.31423282623291,0.6718292236328125,0.38751810789108276,2.32000732421875,0.5869461297988892,0.4912875294685364,2.3556673526763916,0.4942978322505951,0.395505428314209,2.378835678100586,0.38441526889801025
8,0.5172957181930542,0.8109089136123657,-0.07654650509357452,0.5205220580101013,0.7836516499519348,-0.056418269872665405,0.5252020359039307,0.7860971093177795,-0.056600458920001984,0.534029483795166,0.7896592020988464,-0.057068489491939545,0.5079184770584106,0.7819474339485168,-0.05681566521525383,0.5075654983520508,0.7871981263160706,-0.056927602738142014,0.5031400918960571,0.7881482243537903,-0.05749575048685074,0.5382912158966064,0.8110359907150269,0.08314844220876694,0.4891476035118103,0.8205245137214661,0.0881274938583374,0.5256103277206421,0.8339375257492065,-0.014209842309355736,0.5061267614364624,0.8525227904319763,-0.014720754697918892,0.6087524890899658,0.9628538489341736,0.09895972907543182,0.39968034625053406,0.9745872616767883,0.1623639166355133,0.6952335238456726,1.0470681190490723,0.05628986284136772,0.30829259753227234,1.1686745882034302,0.1430751234292984,0.6050968766212463,0.948205292224884,-0.002509970683604479,0.29929977655410767,1.321431040763855,-0.007235298398882151,0.5829154253005981,0.9320253729820251,-0.01454866398125887,0.29033297300338745,1.3745461702346802,-0.0245351605117321,0.5710678100585938,0.9020247459411621,0.007837731391191483,0.3035327196121216,1.3605905771255493,-0.03343215212225914,0.5733960866928101,0.9141859412193298,0.0019132941961288452,0.30919310450553894,1.348262906074524,-0.014792571775615215,0.5255166292190552,1.5211702585220337,-0.07460210472345352,0.39404118061065674,1.4856219291687012,0.07507981359958649,0.5003769993782043,1.688621163368225,0.17382332682609558,0.3737148642539978,1.6663004159927368,0.300134539604187,0.4861951768398285,2.016352891921997,0.6529048681259155,0.39789795875549316,2.005441427230835,0.7218235731124878,0.4881269931793213,2.0764856338500977,0.7017051577568054,0.4066121578216553,2.0525872707366943,0.767646849155426,0.4530250132083893,2.096766948699951,0.5787377953529358,0.3727138340473175,2.110778570175171,0.6356526017189026
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
