video,video_relpath,frame,phase_id,phase_name
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,0,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,1,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,2,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,3,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,4,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,5,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,6,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,7,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,8,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,9,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,10,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,11,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,12,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,13,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,14,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,15,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,16,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,17,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,18,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,19,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,20,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,21,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,22,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,23,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,24,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,25,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,26,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,27,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,28,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,29,1,setup
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,30,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,31,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,32,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,33,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,34,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,35,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,36,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,37,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,38,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,39,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,40,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,41,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,42,2,first_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,43,3,transition
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,44,3,transition
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,45,3,transition
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,46,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,47,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,48,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,49,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,50,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,51,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,52,4,second_pull
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,53,5,turnover
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,54,5,turnover
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,55,5,turnover
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,56,5,turnover
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,57,5,turnover
snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,rostami/snatch_-96kg_rostami_kianoush_i2_ok_000010.mp4,58,5,turnover
