video,video_relpath,frame,phase_id,phase_name
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,0,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,1,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,2,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,3,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,4,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,5,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,6,1,setup
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,7,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,8,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,9,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,10,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,11,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,12,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,13,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,14,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,15,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,16,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,17,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,18,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,19,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,20,2,first_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,21,3,transition
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,22,3,transition
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,23,3,transition
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,24,4,second_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,25,4,second_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,26,4,second_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,27,4,second_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,28,4,second_pull
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,29,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,30,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,31,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,32,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,33,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,34,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,35,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,36,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,37,5,turnover
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,38,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,39,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,40,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,41,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,42,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,43,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,44,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,45,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,46,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,47,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,48,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,49,6,catch
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,50,7,recovery
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,51,7,recovery
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,52,7,recovery
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,53,7,recovery
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,54,7,recovery
snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,friedrich/snatch_-96kg_friedich_raphael_i1_ok_000001.mp4,55,7,recovery
